t,Re_c,Im_c,abs_c,rho2,V_mem_x0
161.280000,3.669236956133e-01,3.023003699587e-01,4.754140427876e-01,5.696756617186e-01,0.000000000000e+00
161.290000,3.668805849859e-01,3.057197805604e-01,4.775625067628e-01,5.707740660410e-01,0.000000000000e+00
161.300000,3.668061808257e-01,3.091797715190e-01,4.797279493719e-01,5.716907640862e-01,0.000000000000e+00
161.310000,3.667002872462e-01,3.126796769529e-01,4.819104491976e-01,5.724235027410e-01,0.000000000000e+00
161.320000,3.665627402915e-01,3.162187589548e-01,4.841100557569e-01,5.729708828503e-01,0.000000000000e+00
161.330000,3.663934092858e-01,3.197962100737e-01,4.863267896647e-01,5.733323740513e-01,0.000000000000e+00
161.340000,3.661921981871e-01,3.234111560573e-01,4.885606429865e-01,5.735083209211e-01,0.000000000000e+00
161.350000,3.659590469377e-01,3.270626588431e-01,4.908115797789e-01,5.734999401687e-01,0.000000000000e+00
161.360000,3.656939327960e-01,3.307497197864e-01,4.930795368118e-01,5.733093087553e-01,0.000000000000e+00
161.370000,3.653968716392e-01,3.344712831085e-01,4.953644244675e-01,5.729393429871e-01,0.000000000000e+00
161.380000,3.650679192231e-01,3.382262395508e-01,4.976661278071e-01,5.723937687950e-01,0.000000000000e+00
161.390000,3.647071723833e-01,3.420134302127e-01,4.999845077936e-01,5.716770835835e-01,0.000000000000e+00
161.400000,3.643147701652e-01,3.458316505561e-01,5.023194026582e-01,5.707945101988e-01,0.000000000000e+00
161.410000,3.638908948660e-01,3.496796545511e-01,5.046706293944e-01,5.697519437232e-01,0.000000000000e+00
161.420000,3.634357729722e-01,3.535561589420e-01,5.070379853637e-01,5.685558919501e-01,0.000000000000e+00
161.430000,3.629496759784e-01,3.574598476058e-01,5.094212499918e-01,5.672134105174e-01,0.000000000000e+00
161.440000,3.624329210680e-01,3.613893759809e-01,5.118201865360e-01,5.657320337876e-01,0.000000000000e+00
161.450000,3.618858716409e-01,3.653433755366e-01,5.142345439017e-01,5.641197026376e-01,0.000000000000e+00
161.460000,3.613089376707e-01,3.693204582596e-01,5.166640584847e-01,5.623846903751e-01,0.000000000000e+00
161.470000,3.607025758750e-01,3.733192211304e-01,5.191084560169e-01,5.605355280178e-01,0.000000000000e+00
161.480000,3.600672896831e-01,3.773382505640e-01,5.215674533926e-01,5.585809301593e-01,0.000000000000e+00
161.490000,3.594036289874e-01,3.813761267919e-01,5.240407604530e-01,5.565297226054e-01,0.000000000000e+00
161.500000,3.587121896637e-01,3.854314281607e-01,5.265280817082e-01,5.543907728877e-01,0.000000000000e+00
161.510000,3.579936128498e-01,3.895027353264e-01,5.290291179775e-01,5.521729246634e-01,0.000000000000e+00
161.520000,3.572485839732e-01,3.935886353255e-01,5.315435679304e-01,5.498849368833e-01,0.000000000000e+00
161.530000,3.564778315206e-01,3.976877255033e-01,5.340711295152e-01,5.475354284645e-01,0.000000000000e+00
161.540000,3.556821255460e-01,4.017986172854e-01,5.366115012608e-01,5.451328290428e-01,0.000000000000e+00
161.550000,3.548622759152e-01,4.059199397770e-01,5.391643834456e-01,5.426853362100e-01,0.000000000000e+00
161.560000,3.540191302915e-01,4.100503431796e-01,5.417294791259e-01,5.402008794647e-01,0.000000000000e+00
161.570000,3.531535718670e-01,4.141885020133e-01,5.443064950213e-01,5.376870909346e-01,0.000000000000e+00
161.580000,3.522665168502e-01,4.183331181389e-01,5.468951422582e-01,5.351512827621e-01,0.000000000000e+00
161.590000,3.513589117238e-01,4.224829235706e-01,5.494951369726e-01,5.326004308932e-01,0.000000000000e+00
161.600000,3.504317302890e-01,4.266366830756e-01,5.521062007794e-01,5.300411648755e-01,0.000000000000e+00
161.610000,3.494859705171e-01,4.307931965556e-01,5.547280611136e-01,5.274797631604e-01,0.000000000000e+00
161.620000,3.485226512311e-01,4.349513012074e-01,5.573604514524e-01,5.249221533135e-01,0.000000000000e+00
161.630000,3.475428086446e-01,4.391098734594e-01,5.600031114290e-01,5.223739164780e-01,0.000000000000e+00
161.640000,3.465474927829e-01,4.432678306826e-01,5.626557868468e-01,5.198402954000e-01,0.000000000000e+00
161.650000,3.455377638186e-01,4.474241326741e-01,5.653182296052e-01,5.173262053161e-01,0.000000000000e+00
161.660000,3.445146883492e-01,4.515777829127e-01,5.679901975463e-01,5.148362470195e-01,0.000000000000e+00
161.670000,3.434793356473e-01,4.557278295862e-01,5.706714542327e-01,5.123747214591e-01,0.000000000000e+00
161.680000,3.424327739135e-01,4.598733663891e-01,5.733617686628e-01,5.099456452830e-01,0.000000000000e+00
161.690000,3.413760665595e-01,4.640135330941e-01,5.760609149335e-01,5.075527668078e-01,0.000000000000e+00
161.700000,3.403102685474e-01,4.681475158957e-01,5.787686718527e-01,5.051995819783e-01,0.000000000000e+00
161.710000,3.392364228114e-01,4.722745475325e-01,5.814848225095e-01,5.028893499670e-01,0.000000000000e+00
161.720000,3.381555567800e-01,4.763939071891e-01,5.842091538037e-01,5.006251081519e-01,0.000000000000e+00
161.730000,3.370686790217e-01,4.805049201847e-01,5.869414559384e-01,4.984096862938e-01,0.000000000000e+00
161.740000,3.359767760250e-01,4.846069574560e-01,5.896815218767e-01,4.962457198150e-01,0.000000000000e+00
161.750000,3.348808091287e-01,4.886994348431e-01,5.924291467666e-01,4.941356621431e-01,0.000000000000e+00
161.760000,3.337817116091e-01,4.927818121897e-01,5.951841273334e-01,4.920817961462e-01,0.000000000000e+00
161.770000,3.326803859312e-01,4.968535922712e-01,5.979462612444e-01,4.900862447206e-01,0.000000000000e+00
161.780000,3.315777011667e-01,5.009143195660e-01,6.007153464473e-01,4.881509806248e-01,0.000000000000e+00
161.790000,3.304744905799e-01,5.049635788866e-01,6.034911804873e-01,4.862778356665e-01,0.000000000000e+00
161.800000,3.293715493804e-01,5.090009938901e-01,6.062735598081e-01,4.844685093521e-01,0.000000000000e+00
161.810000,3.282696326393e-01,5.130262254874e-01,6.090622790413e-01,4.827245770994e-01,0.000000000000e+00
161.820000,3.271694533654e-01,5.170389701725e-01,6.118571302947e-01,4.810474981002e-01,0.000000000000e+00
161.830000,3.260716807374e-01,5.210389582928e-01,6.146579024447e-01,4.794386228960e-01,0.000000000000e+00
161.840000,3.249769384859e-01,5.250259522829e-01,6.174643804449e-01,4.778992007071e-01,0.000000000000e+00
161.850000,3.238858034214e-01,5.289997448813e-01,6.202763446581e-01,4.764303865292e-01,0.000000000000e+00
161.860000,3.227988041041e-01,5.329601573516e-01,6.230935702246e-01,4.750332479897e-01,0.000000000000e+00
161.870000,3.217164196506e-01,5.369070377247e-01,6.259158264743e-01,4.737087719329e-01,0.000000000000e+00
161.880000,3.206390786763e-01,5.408402590809e-01,6.287428763946e-01,4.724578706896e-01,0.000000000000e+00
161.890000,3.195671583699e-01,5.447597178842e-01,6.315744761609e-01,4.712813879735e-01,0.000000000000e+00
161.900000,3.185009837006e-01,5.486653323818e-01,6.344103747386e-01,4.701801043388e-01,0.000000000000e+00
161.910000,3.174408267563e-01,5.525570410781e-01,6.372503135634e-01,4.691547421295e-01,0.000000000000e+00
161.920000,3.163869062160e-01,5.564348012891e-01,6.400940263044e-01,4.682059698520e-01,0.000000000000e+00
161.930000,3.153393869569e-01,5.602985877827e-01,6.429412387128e-01,4.673344058969e-01,0.000000000000e+00
161.940000,3.142983798003e-01,5.641483915043e-01,6.457916685604e-01,4.665406215425e-01,0.000000000000e+00
161.950000,3.132639413995e-01,5.679842183899e-01,6.486450256659e-01,4.658251431645e-01,0.000000000000e+00
161.960000,3.122360742749e-01,5.718060882606e-01,6.515010120103e-01,4.651884535751e-01,0.000000000000e+00
161.970000,3.112147270029e-01,5.756140337971e-01,6.543593219384e-01,4.646309924100e-01,0.000000000000e+00
161.980000,3.101997945631e-01,5.794080995870e-01,6.572196424438e-01,4.641531554675e-01,0.000000000000e+00
161.990000,3.091911188540e-01,5.831883412371e-01,6.600816535347e-01,4.637552928983e-01,0.000000000000e+00
162.000000,3.081884893834e-01,5.869548245457e-01,6.629450286758e-01,4.634377061311e-01,0.000000000000e+00
162.010000,3.071916441437e-01,5.907076247235e-01,6.658094353027e-01,4.632006434110e-01,0.000000000000e+00
162.020000,3.062002706812e-01,5.944468256561e-01,6.686745354041e-01,4.630442938232e-01,0.000000000000e+00
162.030000,3.052140073709e-01,5.981725191995e-01,6.715399861668e-01,4.629687796780e-01,0.000000000000e+00
162.040000,3.042324449064e-01,6.018848044976e-01,6.744054406800e-01,4.629741471454e-01,0.000000000000e+00
162.050000,3.032551280162e-01,6.055837873139e-01,6.772705486920e-01,4.630603550497e-01,0.000000000000e+00
162.060000,3.022815574166e-01,6.092695793680e-01,6.801349574146e-01,4.632272617766e-01,0.000000000000e+00
162.070000,3.013111920105e-01,6.129422976654e-01,6.829983123684e-01,4.634746102907e-01,0.000000000000e+00
162.080000,3.003434513413e-01,6.166020638134e-01,6.858602582616e-01,4.638020113314e-01,0.000000000000e+00
162.090000,2.993777183060e-01,6.202490033120e-01,6.887204398939e-01,4.642089249288e-01,0.000000000000e+00
162.100000,2.984133421324e-01,6.238832448097e-01,6.915785030761e-01,4.646946404662e-01,0.000000000000e+00
162.110000,2.974496416210e-01,6.275049193163e-01,6.944340955531e-01,4.652582556077e-01,0.000000000000e+00
162.120000,2.964859086457e-01,6.311141593629e-01,6.972868679201e-01,4.658986544959e-01,0.000000000000e+00
162.130000,2.955214119085e-01,6.347110981009e-01,7.001364745168e-01,4.666144857108e-01,0.000000000000e+00
162.140000,2.945554009325e-01,6.382958683339e-01,7.029825742867e-01,4.674041405493e-01,0.000000000000e+00
162.150000,2.935871102791e-01,6.418686014763e-01,7.058248315858e-01,4.682657322389e-01,0.000000000000e+00
162.160000,2.926157639640e-01,6.454294264347e-01,7.086629169274e-01,4.691970767308e-01,0.000000000000e+00
162.170000,2.916405800483e-01,6.489784684126e-01,7.114965076472e-01,4.701956757161e-01,0.000000000000e+00
162.180000,2.906607753717e-01,6.525158476367e-01,7.143252884762e-01,4.712587024871e-01,0.000000000000e+00
162.190000,2.896755703944e-01,6.560416780105e-01,7.171489520107e-01,4.723829912049e-01,0.000000000000e+00
162.200000,2.886841941108e-01,6.595560657008e-01,7.199671990668e-01,4.735650300503e-01,0.000000000000e+00
162.210000,2.876858889951e-01,6.630591076658e-01,7.227797389147e-01,4.748009586231e-01,0.000000000000e+00
162.220000,2.866799159396e-01,6.665508901357e-01,7.255862893852e-01,4.760865698215e-01,0.000000000000e+00
162.230000,2.856655591451e-01,6.700314870592e-01,7.283865768480e-01,4.774173162894e-01,0.000000000000e+00
162.240000,2.846421309258e-01,6.735009585305e-01,7.311803360591e-01,4.787883213661e-01,0.000000000000e+00
162.250000,2.836089763907e-01,6.769593492110e-01,7.339673098808e-01,4.801943943251e-01,0.000000000000e+00
162.260000,2.825654779681e-01,6.804066867618e-01,7.367472488781e-01,4.816300495499e-01,0.000000000000e+00
162.270000,2.815110597423e-01,6.838429803009e-01,7.395199107963e-01,4.830895291781e-01,0.000000000000e+00
162.280000,2.804451915756e-01,6.872682188996e-01,7.422850599246e-01,4.845668286479e-01,0.000000000000e+00
162.290000,2.793673929923e-01,6.906823701281e-01,7.450424663555e-01,4.860557245244e-01,0.000000000000e+00
162.300000,2.782772368056e-01,6.940853786613e-01,7.477919051418e-01,4.875498039456e-01,0.000000000000e+00
162.310000,2.771743524723e-01,6.974771649509e-01,7.505331553612e-01,4.890424950398e-01,0.000000000000e+00
162.320000,2.760584291626e-01,7.008576239682e-01,7.532659990907e-01,4.905270976948e-01,0.000000000000e+00
162.330000,2.749292185373e-01,7.042266240194e-01,7.559902202960e-01,4.919968141286e-01,0.000000000000e+00
162.340000,2.737865372248e-01,7.075840056336e-01,7.587056036395e-01,4.934447787930e-01,0.000000000000e+00
162.350000,2.726302689943e-01,7.109295805209e-01,7.614119332080e-01,4.948640872496e-01,0.000000000000e+00
162.360000,2.714603666223e-01,7.142631305975e-01,7.641089911640e-01,4.962478237652e-01,0.000000000000e+00
162.370000,2.702768534502e-01,7.175844070739e-01,7.667965563216e-01,4.975890874934e-01,0.000000000000e+00
162.380000,2.690798246334e-01,7.208931296017e-01,7.694744026488e-01,4.988810172166e-01,0.000000000000e+00
162.390000,2.678694480791e-01,7.241889854766e-01,7.721422977016e-01,5.001168147293e-01,0.000000000000e+00
162.400000,2.666459650753e-01,7.274716288944e-01,7.748000009920e-01,5.012897670293e-01,0.000000000000e+00
162.410000,2.654096906074e-01,7.307406802600e-01,7.774472622983e-01,5.023932675610e-01,0.000000000000e+00
162.420000,2.641610133642e-01,7.339957255492e-01,7.800838199233e-01,5.034208368077e-01,0.000000000000e+00
162.430000,2.629003954313e-01,7.372363157287e-01,7.827093989133e-01,5.043661425732e-01,0.000000000000e+00
162.440000,2.616283716706e-01,7.404619662370e-01,7.853237092477e-01,5.052230203077e-01,0.000000000000e+00
162.450000,2.603455487848e-01,7.436721565350e-01,7.879264440146e-01,5.059854938421e-01,0.000000000000e+00
162.460000,2.590526040637e-01,7.468663297351e-01,7.905172775874e-01,5.066477968738e-01,0.000000000000e+00
162.470000,2.577502838111e-01,7.500438923198e-01,7.930958638216e-01,5.072043955205e-01,0.000000000000e+00
162.480000,2.564394014481e-01,7.532042139618e-01,7.956618342894e-01,5.076500122039e-01,0.000000000000e+00
162.490000,2.551208352903e-01,7.563466274603e-01,7.982147965741e-01,5.079796510597e-01,0.000000000000e+00
162.500000,2.537955259954e-01,7.594704288076e-01,8.007543326442e-01,5.081886249813e-01,0.000000000000e+00
162.510000,2.524644736786e-01,7.625748774015e-01,8.032799973320e-01,5.082725843029e-01,0.000000000000e+00
162.520000,2.511287346944e-01,7.656591964205e-01,8.057913169379e-01,5.082275470049e-01,0.000000000000e+00
162.530000,2.497894180831e-01,7.687225733770e-01,8.082877879849e-01,5.080499301944e-01,0.000000000000e+00
